uf;cidade;itens;processos;elegiveis_modelagem;sucesso_qtd;insucesso_qtd;deserto_qtd;fracassado_qtd;resultado_final_sucesso_qtd;baixa_comp_qtd;insucesso_ampliado_qtd;propostas_media;propostas_mediana;valor_cotado_medio;valor_cotado_mediano;valor_homologado_medio;valor_homologado_mediano;desconto_pct_medio;desconto_pct_mediano;mediana_ref_preco;desvio_cotado_ref_mediano_pct;me_epp_qtd;regional_qtd;local_qtd;taxa_insucesso_pct;taxa_sucesso_pct;taxa_deserto_pct;taxa_fracassado_pct;taxa_baixa_comp_pct;taxa_insucesso_ampliado_pct;pct_me_epp;pct_regional;pct_local
SP;ONDA VERDE;1088;27;1087;1079;8;0;8;0;48;54;7.154411764705882;7.0;1755.12778125;12.16;901.0992835959221;7.65;43.075657;43.69171;17.81;34.400617599487305;0;0;0;0.7359705611775529;99.26402943882245;0.0;0.7359705611775529;4.411764705882353;4.963235294117647;0.0;0.0;0.0
PI;COLÔNIA DO PIAUÍ;1408;29;1408;1400;8;0;8;0;687;687;3.825284090909091;3.0;562.1895525568182;25.814999999999998;499.7069774285714;21.6345;15.005645;19.444445;17.81;66.33913803100586;0;0;0;0.5681818181818182;99.43181818181817;0.0;0.5681818181818182;48.79261363636363;48.79261363636363;0.0;0.0;0.0
SP;SÃO BERNARDO DO CAMPO;52;8;51;44;7;0;7;0;7;7;10.192307692307692;10.0;63585.87807692308;9.8;45802.04477272727;2.68;50.436306;51.951996;17.81;-33.85738468170166;48;0;0;13.725490196078432;86.27450980392157;0.0;13.725490196078432;13.461538461538462;13.461538461538462;92.3076923076923;0.0;0.0
BA;NOVA SOURE;89;47;86;79;7;6;1;0;23;29;5.01123595505618;4.0;363780.80258426967;107266.25;332162.27556962025;105000.0;13.901051;5.100004;17.81;602181.0;1;0;7;8.13953488372093;91.86046511627907;6.976744186046512;1.1627906976744187;25.842696629213485;32.58426966292135;1.1235955056179776;0.0;7.865168539325842
SP;GUAREÍ;133;6;132;125;7;0;7;0;11;16;6.421052631578948;6.0;5495.731503759399;89.26;662.8231999999999;62.2;41.229305;48.318714;17.81;365.86187744140625;14;0;0;5.303030303030303;94.6969696969697;0.0;5.303030303030303;8.270676691729323;12.030075187969924;10.526315789473683;0.0;0.0
RS;RIOZINHO;170;10;157;150;7;1;6;0;16;21;8.764705882352942;8.0;20549.286841176472;1.6385;13303.033546;0.41100000000000003;42.79135;45.173134;17.81;-85.87029647827148;0;0;0;4.45859872611465;95.54140127388536;0.6369426751592357;3.821656050955414;9.411764705882353;12.352941176470589;0.0;0.0;0.0
MS;JARAGUARI;164;18;162;155;7;4;3;0;42;46;4.737804878048781;4.0;3032.2484347560976;29.975;2793.3100636942677;22.5;22.307571;17.582418;17.81;68.3043212890625;155;0;0;4.320987654320987;95.67901234567901;2.4691358024691357;1.8518518518518516;25.609756097560975;28.04878048780488;94.51219512195121;0.0;0.0
SC;POUSO REDONDO;171;21;165;158;7;1;6;0;15;18;8.029239766081872;8.0;87674.20991111112;846.68;78920.12696202532;1139.475;21.517859;12.700418;17.81;795.3958740234375;0;0;0;4.242424242424243;95.75757575757575;0.6060606060606061;3.6363636363636362;8.771929824561402;10.526315789473683;0.0;0.0;0.0
SP;ITOBI;181;16;177;170;7;2;5;0;19;22;7.121546961325967;4.0;25593.508742541435;9.17;16750.43070588235;3.75;54.02347;68.35544;17.81;20.456541061401367;0;0;0;3.954802259887006;96.045197740113;1.1299435028248588;2.824858757062147;10.497237569060774;12.154696132596685;0.0;0.0;0.0
PR;PEROBAL;200;13;199;192;7;0;7;0;14;16;5.8;5.0;1969.44975;22.02;184.77692708333333;14.945;25.408152;23.023039;17.81;27.09152126312256;199;178;1;3.5175879396984926;96.4824120603015;0.0;3.5175879396984926;7.000000000000001;8.0;99.5;89.0;0.5
PR;LONDRINA;225;24;220;213;7;5;2;0;21;26;5.222222222222222;5.0;5182.227822222222;63.89;4459.767558685446;40.98;24.007355;24.131367;17.81;240.55555725097656;163;0;0;3.1818181818181817;96.81818181818181;2.272727272727273;0.9090909090909091;9.333333333333334;11.555555555555555;72.44444444444444;0.0;0.0
RS;SALVADOR DAS MISSÕES;254;15;254;247;7;1;6;0;14;19;6.480314960629921;6.0;2510.6035826771654;36.56;1875.6602024291496;23.6;31.727503;27.979048;17.81;101.01066970825195;0;0;0;2.7559055118110236;97.24409448818898;0.39370078740157477;2.3622047244094486;5.511811023622047;7.480314960629922;0.0;0.0;0.0
SP;URÂNIA;272;11;270;263;7;0;7;0;10;16;5.882352941176471;6.0;588.4897794117647;9.645;504.4932319391635;5.2;40.529385;44.814816;17.81;-32.54111862182617;0;0;0;2.5925925925925926;97.4074074074074;0.0;2.5925925925925926;3.6764705882352944;5.88235294117647;0.0;0.0;0.0
SP;NIPOÃ;319;18;318;311;7;0;7;0;114;115;4.266457680250784;3.0;3643.858368025078;23.45;2970.6125871382637;16.2;20.887793;25.452139;17.81;32.790565490722656;0;0;0;2.20125786163522;97.79874213836479;0.0;2.20125786163522;35.73667711598746;36.05015673981191;0.0;0.0;0.0
PR;RANCHO ALEGRE D'OESTE;331;27;330;323;7;2;5;0;143;147;5.809667673716012;4.0;5898.7830051359515;41.556;4841.29601234568;29.945;34.191082;30.393389;17.81;163.709716796875;312;167;0;2.1212121212121215;97.87878787878788;0.6060606060606061;1.5151515151515151;43.202416918429;44.41087613293052;94.25981873111783;50.453172205438065;0.0
BA;SEABRA;410;28;358;351;7;6;1;0;14;21;5.934146341463415;5.0;21774.292707317072;11.35;15820.117151282051;9.475000000000001;19.481995;17.93054;17.81;-36.27175712585449;290;0;6;1.9553072625698324;98.04469273743017;1.675977653631285;0.27932960893854747;3.414634146341464;5.121951219512195;70.73170731707317;0.0;1.4634146341463417
AC;CRUZEIRO DO SUL;492;2;492;485;7;7;0;0;330;337;1.8597560975609757;1.0;62.69543963414634;19.985;55.49306701030928;15.9;9.0187435;0.0;17.81;12.21224069595337;29;0;0;1.4227642276422763;98.57723577235772;1.4227642276422763;0.0;67.07317073170732;68.4959349593496;5.894308943089431;0.0;0.0
PR;CIDADE GAÚCHA;700;70;660;653;7;0;7;0;131;133;5.291428571428572;4.0;18272.014274285713;38.72;15245.434661314985;20.21495;34.617645;34.349133;17.81;112.40875625610352;524;341;123;1.0606060606060608;98.93939393939394;0.0;1.0606060606060608;18.714285714285715;19.0;74.85714285714286;48.714285714285715;17.57142857142857
GO;NOVA AURORA;811;12;810;803;7;5;2;0;60;67;7.663378545006165;6.0;2285.5768064118374;8.45;1755.2121382316311;4.81;37.57707;40.0;17.81;12.35261058807373;0;0;0;0.8641975308641975;99.1358024691358;0.6172839506172839;0.24691358024691357;7.398273736128237;8.261405672009865;0.0;0.0;0.0
MG;SANTANA DO DESERTO;881;14;860;853;7;1;6;0;67;69;5.9557321225879685;6.0;303.30041997729853;19.83;185.64978898007033;9.3;39.489166;43.083572;17.81;16.676025390625;865;0;0;0.813953488372093;99.18604651162791;0.11627906976744186;0.6976744186046512;7.604994324631101;7.832009080590238;98.1838819523269;0.0;0.0
RJ;APERIBÉ;1161;27;1160;1153;7;1;6;0;304;309;4.949181739879414;5.0;3628.3795779500433;16.3;3410.9165394622723;9.7;38.954838;39.285713;17.81;0.5053340792655945;922;0;0;0.603448275862069;99.39655172413792;0.08620689655172414;0.5172413793103449;26.184323858742463;26.614987080103358;79.41429801894918;0.0;0.0
SP;TEJUPÁ;41;6;41;35;6;0;6;0;2;7;8.78048780487805;9.0;37648.30824634146;847.06;35353.47142857143;608.0;25.227978;17.497314;17.81;4656.09228515625;0;0;0;14.634146341463413;85.36585365853658;0.0;14.634146341463413;4.878048780487805;17.073170731707318;0.0;0.0;0.0
MT;COLNIZA;62;7;62;56;6;2;4;0;23;28;5.596774193548387;3.0;8683.255806451612;384.37;7163.807321428571;199.99;23.605913;19.365805;17.81;2058.1695556640625;0;0;0;9.67741935483871;90.32258064516128;3.225806451612903;6.451612903225806;37.096774193548384;45.16129032258064;0.0;0.0;0.0
BA;MADRE DE DEUS;402;20;66;60;6;3;3;0;12;18;7.2835820895522385;7.0;12884.644284825872;26.465;78587.62033333333;481.0;20.230635;14.466433;17.81;48.59629440307617;0;0;0;9.090909090909092;90.9090909090909;4.545454545454546;4.545454545454546;2.9850746268656714;4.477611940298507;0.0;0.0;0.0
SP;ITUPEVA;109;21;105;99;6;3;3;0;7;13;6.027522935779817;5.0;6842.674770642202;27.98;4802.549292929293;17.95;30.506317;24.94639;17.81;62.26838684082031;102;0;0;5.714285714285714;94.28571428571428;2.857142857142857;2.857142857142857;6.422018348623854;11.926605504587156;93.57798165137615;0.0;0.0
SP;QUADRA;168;10;168;162;6;0;6;0;17;17;6.928571428571429;5.0;9569.18071904762;14.243749999999999;7872.889948765433;10.649999999999999;28.457094;33.59898;17.81;-19.118473052978516;0;0;0;3.571428571428571;96.42857142857143;0.0;3.571428571428571;10.119047619047619;10.119047619047619;0.0;0.0;0.0
ES;CONCEIÇÃO DA BARRA;276;21;241;235;6;0;6;1;86;91;6.271739130434782;3.5;3165.6022463768113;21.735;497.1657112403101;13.08;24.008768;17.869534;17.81;29.16745090484619;51;0;0;2.4896265560165975;97.5103734439834;0.0;2.4896265560165975;31.15942028985507;32.971014492753625;18.478260869565215;0.0;0.0
CE;PIRES FERREIRA;243;5;243;237;6;0;6;0;9;13;4.3580246913580245;3.0;15959.331358024692;10.85;15217.99223628692;9.9;12.906414;9.905164;17.81;-39.07917022705078;144;0;0;2.4691358024691357;97.53086419753086;0.0;2.4691358024691357;3.7037037037037033;5.349794238683128;59.25925925925925;0.0;0.0
GO;CRISTIANÓPOLIS;273;6;273;267;6;0;6;0;14;17;6.08058608058608;5.0;4369.181538461538;31.57;2824.790149812734;22.19;25.537922;19.790071;17.81;77.25996398925781;0;0;0;2.197802197802198;97.8021978021978;0.0;2.197802197802198;5.128205128205128;6.227106227106227;0.0;0.0;0.0
BA;CACHOEIRA;374;22;276;270;6;0;6;0;13;19;6.3689839572192515;4.0;21207.381604278078;49.724999999999994;20855.839630872484;78.0;18.16871;14.499535;17.81;112.99831771850586;0;0;0;2.1739130434782608;97.82608695652173;0.0;2.1739130434782608;3.4759358288770055;5.080213903743315;0.0;0.0;0.0
PR;CAMPINA DO SIMÃO;306;31;280;274;6;1;5;0;62;67;5.758169934640523;5.0;3283.759117647059;32.925;811.8948074324325;23.23;27.091888;22.663383;17.81;84.86804962158203;188;91;0;2.142857142857143;97.85714285714285;0.35714285714285715;1.7857142857142856;20.26143790849673;21.895424836601308;61.43790849673203;29.73856209150327;0.0
BA;NOVA FÁTIMA;394;19;343;337;6;0;6;0;60;66;8.796954314720812;8.0;42571.95969543147;58.0;38210.90728550296;29.6;20.304018;13.334291;17.81;96.51880645751953;42;0;0;1.749271137026239;98.25072886297376;0.0;1.749271137026239;15.228426395939088;16.751269035532996;10.65989847715736;0.0;0.0
SC;OURO;383;19;380;374;6;4;2;0;123;127;4.6945169712793735;4.0;1238.948903394256;28.35;1067.8347058823529;19.395;28.420748;18.913462;17.81;40.437156677246094;309;0;0;1.5789473684210527;98.42105263157895;1.0526315789473684;0.5263157894736842;32.114882506527415;33.15926892950392;80.67885117493474;0.0;0.0
PR;MANFRINÓPOLIS;437;36;436;430;6;6;0;0;279;285;3.139588100686499;2.0;2896.2405263157893;97.33;2062.9908855813956;83.45;17.22556;8.157909;17.81;425.3789978027344;258;236;3;1.3761467889908259;98.62385321100918;1.3761467889908259;0.0;63.84439359267735;65.21739130434783;59.03890160183066;54.004576659038904;0.6864988558352403
GO;URUTAÍ;504;4;439;433;6;0;6;0;13;19;5.408730158730159;5.0;105.17453968253969;18.6267;20.79797182448037;8.6;35.089443;38.17529;17.81;5.666479587554932;0;0;0;1.366742596810934;98.63325740318906;0.0;1.366742596810934;2.579365079365079;3.7698412698412698;0.0;0.0;0.0
SP;INDIAPORÃ;453;9;453;447;6;6;0;0;110;116;5.80794701986755;4.0;902.5596909492275;8.97;547.8226579418344;5.69;36.83561;40.0;17.81;31.46613311767578;160;0;0;1.3245033112582782;98.67549668874173;1.3245033112582782;0.0;24.282560706401764;25.607064017660043;35.32008830022075;0.0;0.0
PE;CALUMBI;796;16;708;702;6;0;6;0;135;137;5.741206030150754;5.0;942.2935050251257;11.33;271.6073931623932;6.0;40.925125;45.72053;17.81;24.115665435791016;33;33;0;0.847457627118644;99.15254237288136;0.0;0.847457627118644;16.959798994974875;17.21105527638191;4.1457286432160805;4.1457286432160805;0.0
BA;OUROLÂNDIA;755;18;727;721;6;0;6;0;339;339;7.018543046357616;6.0;1789.4665695364238;46.36;1195.5265453168045;34.015;1.4957938;19.42449;17.81;158.05726623535156;0;0;0;0.8253094910591471;99.17469050894086;0.0;0.8253094910591471;44.900662251655625;44.900662251655625;0.0;0.0;0.0
PR;PARANAPOEMA;852;24;852;846;6;4;2;0;327;331;3.4471830985915495;3.0;1126.3319953051644;15.035;838.3117245862885;12.579;19.321127;1.1543398;17.81;-13.503649711608887;486;575;0;0.7042253521126761;99.29577464788733;0.4694835680751174;0.2347417840375587;38.38028169014084;38.84976525821596;57.04225352112676;67.48826291079813;0.0
BA;CORAÇÃO DE MARIA;27;15;21;16;5;0;5;0;2;6;11.814814814814815;10.0;956756.0300000001;415191.99;644336.2576470589;229990.4;30.307438;24.919147;17.81;66908.25;1;0;1;23.809523809523807;76.19047619047619;0.0;23.809523809523807;7.4074074074074066;22.22222222222222;3.7037037037037033;0.0;3.7037037037037033
SP;FLORA RICA;37;5;37;32;5;1;4;0;0;5;5.081081081081081;5.0;28612.785135135135;316.33;24717.5953125;151.10000000000002;33.1634;32.539886;17.81;1676.136962890625;14;0;0;13.513513513513514;86.48648648648648;2.7027027027027026;10.81081081081081;0.0;13.513513513513514;37.83783783783784;0.0;0.0
SC;VIDAL RAMOS;43;4;43;38;5;3;2;0;27;30;2.7906976744186047;2.0;2346.849534883721;212.17;2442.1526315789474;236.07999999999998;12.079943;1.3702959;17.81;1091.2969970703125;0;0;0;11.627906976744185;88.37209302325581;6.976744186046512;4.651162790697675;62.7906976744186;69.76744186046511;0.0;0.0;0.0
MS;NOVO HORIZONTE DO SUL;55;6;55;50;5;1;4;0;3;7;5.836363636363636;6.0;4740.217394545455;860.24;4203.7876;712.5;17.264378;19.218052;17.81;4730.09521484375;13;0;0;9.090909090909092;90.9090909090909;1.8181818181818181;7.2727272727272725;5.454545454545454;12.727272727272727;23.636363636363637;0.0;0.0
GO;PARAÚNA;56;5;56;51;5;0;5;0;4;9;6.160714285714286;6.0;4581.108035714286;1269.9650000000001;4201.025294117647;799.0;32.514263;35.25886;17.81;7030.62890625;4;0;0;8.928571428571429;91.07142857142857;0.0;8.928571428571429;7.142857142857142;16.071428571428573;7.142857142857142;0.0;0.0
RS;NOVA SANTA RITA;61;8;61;56;5;0;5;0;15;15;5.049180327868853;3.0;3171.152295081967;19.8;1423.160375;12.65;28.303389;21.57633;17.81;11.173498153686523;0;0;0;8.19672131147541;91.80327868852459;0.0;8.19672131147541;24.59016393442623;24.59016393442623;0.0;0.0;0.0
RS;QUINZE DE NOVEMBRO;77;10;77;72;5;3;2;0;57;61;1.948051948051948;2.0;2598.123766233766;9.55;1870.5244444444445;8.42;14.539483;12.649353;17.81;-46.715328216552734;69;1;0;6.493506493506493;93.5064935064935;3.896103896103896;2.5974025974025974;74.02597402597402;79.22077922077922;89.6103896103896;1.2987012987012987;0.0
BA;IBIPEBA;122;13;84;79;5;5;0;0;7;12;4.098360655737705;4.0;8859.172540983607;34.095;125192.76678227847;276.5;10.7122555;7.5553064;17.81;91.43739318847656;33;0;0;5.952380952380952;94.04761904761905;5.952380952380952;0.0;5.737704918032787;9.836065573770492;27.049180327868854;0.0;0.0
PE;TERRA NOVA;106;3;106;101;5;4;1;0;82;86;2.4622641509433962;2.0;607.3187735849057;21.03;310.61455445544556;16.12;12.084865;3.4582133;17.81;18.07973003387451;14;58;0;4.716981132075472;95.28301886792453;3.7735849056603774;0.9433962264150944;77.35849056603774;81.13207547169812;13.20754716981132;54.71698113207547;0.0
RS;FORTALEZA DOS VALOS;235;11;235;230;5;0;5;0;27;27;4.817021276595745;5.0;1885.930749787234;11.79;953.0589130434782;6.895;30.884552;29.70192;17.81;-32.09825897216797;155;93;3;2.127659574468085;97.87234042553192;0.0;2.127659574468085;11.48936170212766;11.48936170212766;65.95744680851064;39.57446808510638;1.276595744680851
RS;DOIS LAJEADOS;312;6;311;306;5;1;4;0;18;19;7.733974358974359;8.0;5791.870352564103;9.54;5203.166013071895;4.85;45.68126;49.06208;17.81;-35.26108932495117;0;0;0;1.607717041800643;98.39228295819936;0.3215434083601286;1.2861736334405145;5.769230769230769;6.089743589743589;0.0;0.0;0.0
RS;MATO CASTELHANO;520;17;519;514;5;1;4;0;306;307;3.0346153846153845;1.0;1226.4133423076923;22.36;1006.0046303501946;14.095;20.881899;4.896545;17.81;25.54744529724121;0;0;0;0.9633911368015413;99.03660886319847;0.1926782273603083;0.7707129094412332;58.84615384615385;59.03846153846154;0.0;0.0;0.0
SP;SANTA LÚCIA;594;17;594;589;5;5;0;1;64;69;7.109427609427609;7.0;25928.079023569022;14.415;3339.6673299319727;6.609999999999999;47.24146;52.477913;17.81;-2.526670455932617;0;0;0;0.8417508417508417;99.15824915824916;0.8417508417508417;0.0;10.774410774410773;11.616161616161616;0.0;0.0;0.0
BA;VERA CRUZ;790;4;790;785;5;0;5;0;9;14;8.451898734177215;8.0;63.25989873417721;11.64;25.821824713375793;5.57;46.508503;48.444443;17.81;-17.434025764465332;427;0;0;0.6329113924050633;99.36708860759494;0.0;0.6329113924050633;1.139240506329114;1.7721518987341773;54.050632911392405;0.0;0.0
BA;OURIÇANGAS;1239;27;1231;1226;5;0;5;0;99;104;12.674737691686845;13.0;1112.1208076674739;20.02;620.1363683523654;11.575;33.376694;27.883497;17.81;14.879281044006348;211;0;0;0.4061738424045491;99.59382615759546;0.0;0.4061738424045491;7.990314769975787;8.393866020984666;17.029862792574658;0.0;0.0
BA;CATURAMA;2723;14;1441;1436;5;0;5;0;11;16;8.132941608520015;8.0;907.2944473007713;19.26;1193.1916361420613;16.1625;36.501022;38.544624;17.81;23.357664108276367;0;0;0;0.3469812630117973;99.6530187369882;0.0;0.3469812630117973;0.4039662137348513;0.5875872199779655;0.0;0.0;0.0
RS;RIO DOS ÍNDIOS;121;15;117;113;4;2;2;0;4;7;6.090909090909091;6.0;37176.72752066116;11.31;36840.77398230088;8.0;29.636915;28.077456;17.81;-23.862998962402344;61;0;0;3.418803418803419;96.58119658119658;1.7094017094017095;1.7094017094017095;3.3057851239669422;5.785123966942149;50.413223140495866;0.0;0.0
MS;TRÊS LAGOAS;148;15;147;143;4;0;4;0;20;21;4.95945945945946;5.0;829.5861486486486;26.025;574.861997902098;22.25;15.7180605;13.466934;17.81;45.98540115356445;147;0;0;2.7210884353741496;97.27891156462584;0.0;2.7210884353741496;13.513513513513514;14.18918918918919;99.32432432432432;0.0;0.0
SP;ARAPEÍ;322;8;159;155;4;1;3;0;28;29;6.633540372670807;6.0;2112.0874223602486;20.835;1649.7219811320754;8.915;39.790203;39.275814;17.81;32.84671401977539;0;0;0;2.515723270440252;97.48427672955975;0.628930817610063;1.8867924528301887;8.695652173913043;9.006211180124224;0.0;0.0;0.0
SP;ITIRAPINA;270;27;249;245;4;0;4;0;22;25;9.051851851851852;7.0;20806.174296296296;37.965;18528.016479591835;24.9;26.588663;39.39086;17.81;81.89219665527344;0;0;0;1.6064257028112447;98.39357429718876;0.0;1.6064257028112447;8.148148148148149;9.25925925925926;0.0;0.0;0.0
MG;LIBERDADE;259;27;259;255;4;1;3;0;54;55;6.667953667953668;5.0;15611.599150579152;84.85;12219.675921568627;47.7;34.55038;38.271606;17.81;372.48736572265625;230;0;1;1.5444015444015444;98.45559845559846;0.3861003861003861;1.1583011583011582;20.84942084942085;21.235521235521233;88.8030888030888;0.0;0.3861003861003861
MT;MARCELÂNDIA;336;9;309;305;4;1;3;0;13;14;8.8125;8.0;13801.228065178571;21.665;14188.499081967213;12.0;41.79828;46.637196;17.81;32.93093776702881;42;0;0;1.2944983818770228;98.70550161812298;0.3236245954692557;0.9708737864077669;3.869047619047619;4.166666666666666;12.5;0.0;0.0
SC;DESCANSO;364;35;333;329;4;3;1;0;143;146;4.90934065934066;4.0;11245.928763736261;50.0;8672.47215782123;40.0;30.447578;27.94148;17.81;180.74114990234375;300;0;117;1.2012012012012012;98.7987987987988;0.9009009009009009;0.3003003003003003;39.285714285714285;40.10989010989011;82.41758241758241;0.0;32.142857142857146
MT;CURVELÂNDIA;362;4;362;358;4;2;2;0;327;329;1.850828729281768;1.0;486.14099447513814;14.935;311.3496089385475;13.5;12.739522;0.09332289;17.81;-16.676024436950684;316;316;0;1.1049723756906076;98.89502762430939;0.5524861878453038;0.5524861878453038;90.33149171270718;90.88397790055248;87.29281767955801;87.29281767955801;0.0
BA;MIRANGABA;365;9;364;360;4;0;4;0;2;6;7.8;7.0;6313.215890410959;30.41;38280.817388888885;19.285;41.86317;44.87266;17.81;70.74677276611328;0;0;0;1.098901098901099;98.9010989010989;0.0;1.098901098901099;0.547945205479452;1.643835616438356;0.0;0.0;0.0
PR;VENTANIA;388;27;376;372;4;1;3;0;12;16;8.036082474226804;6.0;52209.84703608247;98.0;42608.10053763441;50.275;34.68437;32.55509;17.81;429.0286407470703;28;0;0;1.0638297872340425;98.93617021276596;0.26595744680851063;0.7978723404255319;3.0927835051546393;4.123711340206185;7.216494845360824;0.0;0.0
SP;ÁLVARES FLORENCE;454;9;454;450;4;3;1;0;52;56;9.42511013215859;8.0;803.8610792951541;8.675;207.31957777777777;3.1;55.90246;61.20733;17.81;-36.49635124206543;0;0;0;0.881057268722467;99.11894273127754;0.6607929515418502;0.22026431718061676;11.45374449339207;12.334801762114537;0.0;0.0;0.0
PR;CAFEZAL DO SUL;784;32;527;523;4;4;0;0;338;342;4.838010204081633;2.0;13137.109349489796;39.015;2209.404497131931;20.41;31.23434;38.58854;17.81;120.74677276611328;258;0;134;0.7590132827324478;99.24098671726756;0.7590132827324478;0.0;43.11224489795919;43.62244897959184;32.90816326530612;0.0;17.091836734693878
SP;PALMEIRA D'OESTE;633;11;631;627;4;2;2;0;21;23;10.794628751974724;11.0;1119.9423451816747;7.74;166.1673990430622;4.78;30.244568;37.34568;17.81;-1.572150468826294;0;0;0;0.6339144215530903;99.3660855784469;0.31695721077654515;0.31695721077654515;3.3175355450236967;3.6334913112164293;0.0;0.0;0.0
GO;BARRO ALTO;889;7;888;884;4;0;4;0;5;7;12.730033745781776;12.0;6565.048316422947;7.13;5302.156309049774;3.5;51.57088;55.835915;17.81;33.745086669921875;844;0;0;0.45045045045045046;99.54954954954955;0.0;0.45045045045045046;0.562429696287964;0.7874015748031495;94.93813273340832;0.0;0.0
CE;MAURITI;2247;21;1725;1721;4;0;4;0;151;155;8.555407209612817;10.0;860.995220293725;11.7;982.7235543288787;6.79;31.486073;32.0766;17.81;3.7057833671569824;1128;0;0;0.2318840579710145;99.76811594202898;0.0;0.2318840579710145;6.720071206052515;6.8980863373386745;50.200267022696934;0.0;0.0
